"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"AIM/CGE 2.0","SSP2-26","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0,"",15.4349,"",1037.3224,"",3184.8776,"",5339.8518,"",7436.0548,"",8484.5548,"",9475.9346,"",10385.6607
"AIM/CGE 2.0","SSP2-34","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0,"",0,"",59.6411,"",995.7099,"",3244.0577,"",5481.7981,"",6877.2096,"",7827.3474,"",8888.6398
"AIM/CGE 2.0","SSP2-45","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0,"",0,"",0,"",0,"",0,"",1137.5541,"",3169.5962,"",5041.607,"",6738.4067
"AIM/CGE 2.0","SSP3-34","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0,"",0,"",316.6459,"",2422.9314,"",5095.8183,"",7895.3019,"",9787.1427,"",11407.3191,"",12639.2899
"AIM/CGE 2.0","SSP3-45","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0,"",0,"",0,"",254.7949,"",2866.9925,"",5957.0845,"",7305.0747,"",8821.6744,"",10637.4678
"AIM/CGE 2.0","SSP3-60","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",377.485,"",1686.7612,"",3454.1912
"AIM/CGE 2.0","SSP4-26","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0,"",1.0433,"",468.8305,"",1709.9181,"",3423.6919,"",5135.6025,"",5615.5934,"",5916.6174,"",6058.5905
"AIM/CGE 2.0","SSP4-34","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0,"",0,"",0,"",0,"",128.8574,"",1009.8105,"",1620.6542,"",2529.297,"",3303.2675
"AIM/CGE 2.0","SSP4-45","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",338.4486
"AIM/CGE 2.0","SSP5-26","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0,"",0,"",1783.7364,"",7777.5995,"",13235.644,"",17167.8987,"",19456.3656,"",21577.5308,"",23605.416
"AIM/CGE 2.0","SSP5-34","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0,"",0,"",915.2228,"",5129.2303,"",9969.2331,"",13729.1129,"",16465.5183,"",18950.8696,"",21092.4273
"AIM/CGE 2.0","SSP5-45","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0,"",0,"",70.8875,"",2172.4178,"",6937.8042,"",11667.7684,"",13682.5071,"",16091.8646,"",18514.4492
"AIM/CGE 2.0","SSP5-60","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0,"",0,"",0,"",177.6988,"",1521.1145,"",2812.8484,"",4188.333,"",5369.2904,"",6329.5564
"AIM/CGE 2.1","CD-LINKS_INDCi","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,2.25,8.2448,2.5016,3.3386,4.3165,5.6265,7.1129,8.4225,9.238,10.029,10.7738,11.4522,12.0628,12.7504,13.5586
"AIM/CGE 2.1","CD-LINKS_NPi2020_1000","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,0,144.6146,1260.9611,2558.7906,2254.8763,3900.1412,6288.1112,7829.134,8318.6416,8728.6295,9132.335,9224.3094,9636.5193,10354.7097,10887.9744
"AIM/CGE 2.1","CD-LINKS_NPi2020_1600","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,0,63.0224,7.3993,10.7837,14.1361,488.5405,1378.2159,2424.2205,2454.2215,2459.0405,2384.3845,2309.6325,2588.803,3202.6288,4347.1306
"AIM/CGE 2.1","CD-LINKS_NPi2020_400","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,0,257.7562,1716.9055,3540.2001,5025.0398,5663.7651,6302.6348,7011.3786,7397.6485,7620.7502,7604.6165,7679.038,7910.4391,8132.8724,7771.8194
"AIM/CGE 2.1","EMF33_Med2C_cost100","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,3.9578,96.4454,490.2772,1184.0251,1426.4816,1916.6532,3235.1447,4699.7346,5492.1165,5778.9616,5978.9314,5931.3288,5880.0707,5877.3805,5867.6701
"AIM/CGE 2.1","EMF33_Med2C_full","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,5.9102,152.2573,723.733,1418.9422,1657.6451,2207.4509,3682.3006,5390.0388,6693.8121,6714.6462,6681.8537,6587.9328,6496.8383,6437.9255,6311.516
"AIM/CGE 2.1","EMF33_WB2C_cost100","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,3.9578,162.2477,862.7478,1850.5211,2830.7538,3940.299,5076.2953,6043.9507,6300.3892,6524.7399,6805.1686,7064.297,7310.4404,7534.0098,7770.2261
"AIM/CGE 2.1","EMF33_WB2C_full","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,5.9102,233.2331,1085.5926,2355.2975,3640.9203,5099.6951,6448.9601,7451.0306,7694.0491,7998.6537,8323.7852,8663.9422,9021.5954,9338.0466,9670.5221
"AIM/CGE 2.1","EMF33_tax_hi_full","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,0,0,0,0,156.9761,672.9494,1368.1113,2018.1938,2665.9119,3068.9183,3252.7583,3411.9399,3542.2544,3650.9698,3736.0303
"AIM/CGE 2.1","EMF33_tax_lo_full","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.4361,990.1603,1750.1623,2451.8713,3142.0596
"AIM/CGE 2.1","TERL_15D_LowCarbonTransportPolicy","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,13.7901,432.6521,1486.5433,2978.4109,4568.6448,6236.2758,7542.6671,8992.554,9802.1704,10239.6968,10600.2364,10592.3337,10359.4336,9672.2123,9371.917
"AIM/CGE 2.1","TERL_15D_NoTransportPolicy","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,18.2314,492.4866,1599.3919,3094.227,4707.8665,6425.2941,7612.5109,8851.5643,9351.0765,9524.7104,9451.9353,9046.0079,8408.9918,7170.9734,6437.5494
"AIM/CGE 2.1","TERL_2D_LowCarbonTransportPolicy","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,5.5082,85.892,91.2565,203.611,592.7268,1632.215,3679.1124,5840.2991,7566.983,9031.0522,9946.3938,10354.9105,10682.4658,10772.2764,10686.6517
"AIM/CGE 2.1","TERL_2D_NoTransportPolicy","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,7.4989,115.2423,350.8022,649.0238,1223.1792,2704.3085,5182.4823,7770.4397,9017.7666,9478.4309,9830.3894,10000.0685,9988.8637,9761.1617,9367.0188
"C-ROADS-5.005","Ratchet-1.5-allCDR","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,986.186,2107.11,2428.09,2488.95,2498.47,2499.8,2499.98,2500,2500,2500,2500,2500,2500,2500,2500,2500
"C-ROADS-5.005","Ratchet-1.5-limCDR","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-ROADS-5.005","Ratchet-1.5-limCDR-noOS","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-ROADS-5.005","Ratchet-1.5-noCDR","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-ROADS-5.005","Ratchet-1.5-noCDR-noOS","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-ROADS-5.005","Reference","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GCAM 4.2","SSP1-19","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",45.39518072,"",473.749495,"",1039.541783,"",2339.604818,"",4991.8146,"",7505.219507,"",9436.110044,"",11361.07806,"",13923.20397
"GCAM 4.2","SSP1-26","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","","",0,"",46.09077816,"",229.0168681,"",427.8560287,"",680.0789501,"",1486.445753,"",3376.110089,"",6363.896502,"",8750.973731,"",10561.47249
"GCAM 4.2","SSP1-34","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","","",0,"",46.09077816,"",146.8527652,"",243.6570438,"",319.3653487,"",454.1081165,"",701.5625734,"",1381.102419,"",3064.443269,"",5875.21387
"GCAM 4.2","SSP1-45","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","","",0,"",46.09077816,"",123.6643695,"",190.0860158,"",233.0939129,"",293.114569,"",346.9967145,"",459.084666,"",605.8122594,"",686.5795002
"GCAM 4.2","SSP1-Baseline","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"GCAM 4.2","SSP2-19","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",58.84056002,"",848.5469754,"",5618.543202,"",9167.895503,"",11091.76439,"",13145.37005,"",16275.85387,"",21523.09233,"",28983.55579
"GCAM 4.2","SSP2-26","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","","",0,"",59.35758187,"",169.6974472,"",2525.806846,"",5860.672878,"",8789.990195,"",11344.13,"",14156.90742,"",17644.1958,"",23528.20677
"GCAM 4.2","SSP2-34","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","","",0,"",59.35758187,"",169.6974472,"",541.1214031,"",1556.862655,"",3261.802285,"",5779.953428,"",9169.574194,"",12188.91295,"",15254.5032
"GCAM 4.2","SSP2-45","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","","",0,"",59.35758187,"",169.6974472,"",418.4022067,"",1027.110581,"",2197.701313,"",4048.115824,"",6269.607829,"",7740.230424,"",9611.480414
"GCAM 4.2","SSP2-60","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","","",0,"",59.35758187,"",169.6974472,"",241.8482044,"",342.2842103,"",461.7250589,"",579.1859674,"",794.3640619,"",1216.323051,"",2227.957584
"GCAM 4.2","SSP2-Baseline","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"GCAM 4.2","SSP3-Baseline","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"GCAM 4.2","SSP4-26","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","","",0,"",63.44784384,"",1558.426104,"",3650.670817,"",6237.648239,"",9532.67733,"",12663.30132,"",15684.99854,"",18705.2891,"",23713.46751
"GCAM 4.2","SSP4-34","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","","",0,"",63.44784436,"",513.8363313,"",1343.569877,"",2690.60614,"",5005.424528,"",8040.044438,"",11206.57702,"",14205.85582,"",17146.46638
"GCAM 4.2","SSP4-45","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","","",0,"",63.44784436,"",319.3407228,"",728.8057402,"",1387.229395,"",2660.596055,"",4684.329802,"",5416.087424,"",5883.447851,"",7025.113686
"GCAM 4.2","SSP4-60","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","","",0,"",63.44784436,"",177.7277334,"",299.7851376,"",401.6093179,"",548.9620413,"",663.9571578,"",827.5452617,"",1110.128254,"",1686.669882
"GCAM 4.2","SSP4-Baseline","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"GCAM 4.2","SSP5-19","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",59.8687145,"",1774.181509,"",8052.133733,"",10281.30363,"",11069.74688,"",12446.62417,"",14839.31063,"",17349.79649,"",21900.49752
"GCAM 4.2","SSP5-26","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","","",0,"",60.91617741,"",187.2659975,"",5052.797374,"",9012.508912,"",10790.79882,"",12407.921,"",14701.41104,"",16480.43597,"",19663.99167
"GCAM 4.2","SSP5-34","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","","",0,"",60.91617596,"",187.2659958,"",1641.778717,"",4518.210852,"",7173.961682,"",9541.060604,"",11955.89898,"",14019.83271,"",15911.15615
"GCAM 4.2","SSP5-45","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","","",0,"",60.91617596,"",187.2659958,"",761.7934193,"",2397.763593,"",4614.853131,"",7196.831277,"",9973.684727,"",10837.4923,"",11398.63859
"GCAM 4.2","SSP5-60","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","","",0,"",60.91617596,"",187.2659958,"",332.9780453,"",616.8511004,"",1022.987903,"",1770.470716,"",3521.841626,"",6009.393738,"",9044.88368
"GCAM 4.2","SSP5-Baseline","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"IEA World Energy Model 2017","Faster Transition Scenario","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0.081980104,2.060545596,17.47351945,74.34736014,143.2986959,201.2819872,257.6843623,"","","","","","","","","",""
"IMAGE 3.0.1","ADVANCE_2020_1.5C-2100","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0.040585232,0.153441164,3.164167957,207.9506408,2865.155462,6987.829835,10372.78832,11896.81388,13141.81867,13481.87225,13806.10854,14043.55936,14072.25194,14221.27936,14411.53219,14370.18671,14452.69683,14510.03483
"IMAGE 3.0.1","ADVANCE_2020_Med2C","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,2.058671461,9.771060309,12.44372808,40.05522417,261.187776,1099.871017,2520.396379,3298.638453,3853.522263,4549.682143,5054.57869,5720.912818,6504.109303,7171.473356,7707.888164,8020.118441,8127.076006,8138.193732
"IMAGE 3.0.1","ADVANCE_2020_WB2C","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,2.058859752,9.599770666,45.67826098,170.6896059,1178.465324,2637.359716,3369.552282,3812.797089,3979.456604,4872.096198,5678.899304,6482.093659,6829.643628,7014.930538,7356.752234,7349.327197,7232.329497,7301.484344
"IMAGE 3.0.1","ADVANCE_2030_Med2C","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,2.058671461,9.775703409,14.74165193,31.57520345,108.51696,212.8604626,589.2383647,1532.659289,3033.976885,3956.223887,4795.16662,5155.503719,5299.083959,5987.462163,6446.226601,6617.23569,6633.642348,6590.352247
"IMAGE 3.0.1","ADVANCE_2030_WB2C","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,2.058859752,9.58562906,13.65957833,48.92377553,166.5128096,1025.287806,2557.781649,3123.884687,3109.275538,3486.426296,3833.316305,4231.021486,4245.419502,4098.156504,4368.796623,5570.278308,6300.618739,6660.833551
"IMAGE 3.0.1","ADVANCE_INDC","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,2.058671461,9.775703409,14.74747126,32.34038776,109.4449479,314.1120488,579.8613008,761.6240674,1201.962264,1585.533862,1881.486262,2104.229638,2176.338855,2136.996539,2040.83571,1931.038049,1858.448974,1917.751983
"IMAGE 3.0.1","ADVANCE_NoPolicy","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMAGE 3.0.1","ADVANCE_Reference","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,2.058671461,9.786097901,12.03898677,15.81662005,17.06947815,18.17603642,21.97968867,29.21287447,31.66330091,32.91107681,33.63405278,34.01218007,31.30795343,26.27129094,19.71477766,14.88548144,11.94392597,9.987394017
"IMAGE 3.0.1","CD-LINKS_INDCi","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0.841835141,1.594781626,5.407757816,10.74876877,53.65683561,154.2714859,141.5290077,104.2653265,"",89.96556276,"",112.5021135,"",68.05191226,"",12.52514439,"",3.872326573
"IMAGE 3.0.1","CD-LINKS_NPi","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,0,0,0.002528331,0.006012211,0.006167913,"",1.21581394,"",10.07364201,"",4.299542465,"",2.774159337,"",23.62860671
"IMAGE 3.0.1","CD-LINKS_NPi2020_1000","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0.000683746,41.31740554,506.7782759,1838.728946,3021.370559,3391.329378,"",4511.892866,"",6022.644278,"",7028.448377,"",7474.128368,"",6988.9759
"IMAGE 3.0.1","CD-LINKS_NPi2020_1600","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,31.38871241,265.9883624,1212.560536,2559.287618,3163.801443,"",4142.954008,"",5776.580021,"",7249.961901,"",7572.175375,"",7733.511207
"IMAGE 3.0.1","CD-LINKS_NPi2020_400","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0.211641775,337.7118794,2468.131556,6592.809894,9804.650558,11349.80644,"",12690.36266,"",14352.24126,"",14939.04831,"",15078.60168,"",15104.37184
"IMAGE 3.0.1","CD-LINKS_NoPolicy","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0,0,0,0,0,0,0,"",0,"",0,"",0,"",0,"",0
"IMAGE 3.0.1","IMA15-AGInt","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,7.24297e-15,0.0000657176,0.025735302,31.54606496,625.5708517,3227.155724,6147.834693,"",8836.645809,"",10471.76451,"",11353.43216,"",10095.81384,"",12373.2999
"IMAGE 3.0.1","IMA15-Def","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,0.186557864,142.3119286,2046.681941,6363.214165,10110.80913,11666.53722,12266.03882,"",13472.34892,"",14589.7406,"",14890.73802,"",15005.31354,"",15717.6207
"IMAGE 3.0.1","IMA15-Eff","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,7.11337e-15,25.57099876,1230.19937,5045.95839,8956.11011,10968.90733,11854.09332,"",13119.63923,"",14310.26708,"",14478.86149,"",14623.67259,"",15533.36593
"IMAGE 3.0.1","IMA15-LiStCh","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,5.14136e-14,0.0000176339,0.007470909,20.73717777,118.0605413,1100.069235,3182.859185,"",5752.311724,"",7548.386318,"",9316.439286,"",9215.908905,"",9690.734049
"IMAGE 3.0.1","IMA15-LoNCO2","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,7.24297e-15,0.0000286295,0.003774022,17.63429446,72.09760013,254.7642893,758.3882722,"",1867.067019,"",3551.816838,"",5654.301092,"",6939.39816,"",6670.879888
"IMAGE 3.0.1","IMA15-Pop","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,7.22435e-15,0.000130291,0.284410578,55.80298013,2321.234639,5751.827594,8468.888721,"",11424.11132,"",12937.61797,"",13630.02746,"",13069.13524,"",15019.23892
"IMAGE 3.0.1","IMA15-RenElec","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,7.32619e-15,0.000133586,0.395111446,168.0066859,3149.551331,6300.261538,8086.059334,"",11200.56502,"",13741.05143,"",14632.80327,"",14926.39707,"",15251.17115
"IMAGE 3.0.1","IMA15-TOT","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,0,4.83861e-15,3.87761e-7,0.00000200478,0.0000150977,0.0000457508,0.000152892,0.094639818,"",0.088683627,"",0.071516428,"",0.054543652,"",0.051858247,"",0.333668967
"IMAGE 3.0.1","SSP1-19","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",48.30012847,"",1001.573983,"",3547.881355,"",4244.053177,"",5180.821375,"",6748.824947,"",9072.973656,"",11448.35601,"",14863.33863
"IMAGE 3.0.1","SSP1-26","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0,"",18.08661937,"",579.8237281,"",1571.77314,"",3406.105493,"",5531.164173,"",9437.241775,"",12869.30772,"",11905.83895
"IMAGE 3.0.1","SSP1-34","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",2.70337e-23,"",2.68188e-23,"",0.040209217,"",1.624083599,"",83.99178947,"",699.327848,"",3001.087249,"",8500.910441,"",11460.77466
"IMAGE 3.0.1","SSP1-45","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",3.69938e-19,"",0.005632408,"",0.00560929,"",0.003645922,"",2.6718e-10,"",0,"",107.7668035,"",746.72434,"",1966.141097
"IMAGE 3.0.1","SSP1-Baseline","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"IMAGE 3.0.1","SSP2-26","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",7.913337967,"",346.1378682,"",2941.539504,"",3606.227606,"",4919.626099,"",6157.614716,"",7102.321428,"",7063.429053,"",7499.498959
"IMAGE 3.0.1","SSP2-34","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0.345387759,"",19.50189156,"",126.1409348,"",880.9603435,"",3633.409015,"",4967.516706,"",7008.564492,"",8121.666895,"",8338.414567
"IMAGE 3.0.1","SSP2-45","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0.0000122528,"",0.0000403068,"",0.085849138,"",24.89335187,"",81.67668993,"",353.2210984,"",1663.857475,"",4149.159628,"",4142.831117
"IMAGE 3.0.1","SSP2-60","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0,"",0.000185374,"",0.000185447,"",0.000139104,"",4.73263e-7,"",0,"",0.935584584,"",42.016812,"",48.84906499
"IMAGE 3.0.1","SSP2-Baseline","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"IMAGE 3.0.1","SSP3-34","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",1.683082607,"",56.06378746,"",1101.170242,"",2978.76084,"",3589.952884,"",5005.946745,"",5021.34702,"",4961.264609,"",4642.484589
"IMAGE 3.0.1","SSP3-45","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0,"",0,"",34.39776789,"",342.6455445,"",687.1159788,"",2656.861499,"",4685.006918,"",5496.675516,"",6041.689728
"IMAGE 3.0.1","SSP3-60","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0,"",1.42924e-12,"",1.41957e-12,"",7.64705e-13,"",0.04405724,"",159.200099,"",543.3113938,"",677.4869621,"",718.1037816
"IMAGE 3.0.1","SSP3-Baseline","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"IMAGE 3.0.1","SSP4-26","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",8.874220931,"",590.0397949,"",2862.011626,"",3017.773604,"",3628.764999,"",3740.802672,"",3553.195325,"",3520.367373,"",3859.342592
"IMAGE 3.0.1","SSP4-34","World","Carbon Sequestration|CCS|Biomass","Mt CO2/yr","",0,0,"",2.796963097,"",25.40833678,"",660.0643918,"",1381.79152,"",2960.259267,"",4234.043287,"",5215.948266,"",6058.585623,"",6832.865157
