Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
GCAM 4.2,SSP5-26,World,Final Energy,EJ/yr,,,393.8514517,,477.6267674,,610.8170314,,648.5770127,,722.726136,,775.1546634,,810.5204396,,821.6893334,,797.2300666,,774.605838
GCAM 4.2,SSP5-34,World,Final Energy,EJ/yr,,,393.851451,,477.6267675,,610.8170307,,685.1058878,,769.2242277,,826.7238368,,861.967242,,871.6452078,,851.3992864,,816.0968432
GCAM 4.2,SSP5-45,World,Final Energy,EJ/yr,,,393.851451,,477.6267675,,610.8170307,,707.1701134,,799.7360882,,864.1688803,,901.9581963,,910.2017658,,930.4865132,,935.1085973
GCAM 4.2,SSP5-60,World,Final Energy,EJ/yr,,,393.851451,,477.6267675,,610.8170307,,744.9882517,,857.4814852,,945.542082,,1005.062276,,1024.847986,,1010.844033,,973.6724732
GCAM 4.2,SSP5-Baseline,World,Final Energy,EJ/yr,,,393.8514517,,485.283245,,618.814301,,768.0670476,,895.2566556,,1005.243436,,1094.905358,,1154.371029,,1184.269879,,1192.194964
IEA World Energy Model 2017,Faster Transition Scenario,World,Final Energy,EJ/yr,,333.7110251,371.0649858,398.1338364,416.1164316,419.9528389,417.0056547,414.2905817,409.6427245,406.0948545,402.7230847,,,,,,,,,,
IMAGE 3.0.1,ADVANCE_2020_1.5C-2100,World,Final Energy,EJ/yr,,341.1835,366.75,379.8115938,401.0710938,356.2268125,341.54,329.6234063,325.2340938,329.915,339.5566875,351.7559063,365.1115,378.9183125,393.8016875,408.6478125,424.0598125,438.8370938,452.6639063,464.8460938,474.6209063
IMAGE 3.0.1,ADVANCE_2020_Med2C,World,Final Energy,EJ/yr,,341.1835,367.5915938,381.0544063,403.4870938,415.3305,411.771,401.2208125,402.2333125,412.4533125,426.5801875,440.041,454.8058125,464.9733125,470.1290938,471.3854063,472.7445938,476.8753125,485.8478125,496.048,505.9713125
IMAGE 3.0.1,ADVANCE_2020_WB2C,World,Final Energy,EJ/yr,,341.1835,367.5915938,381.054,403.4665,387.8949063,362.813,353.5840938,349.3685,351.8720938,359.3865938,369.9641875,382.8673125,395.0505938,407.3833125,420.6150938,435.6175938,449.6523125,461.7228125,473.1895,482.8064063
IMAGE 3.0.1,ADVANCE_2030_Med2C,World,Final Energy,EJ/yr,,341.1835,367.5915938,381.0545938,403.4919063,423.7618125,446.428,451.6933125,445.3055,421.6556875,412.2443125,407.5944063,407.1310938,413.1033125,421.755,430.3661875,441.4735938,452.5023125,464.3870938,477.4591875,489.626
IMAGE 3.0.1,ADVANCE_2030_WB2C,World,Final Energy,EJ/yr,,341.1835,367.5915938,381.0549063,403.4710938,423.7850938,446.2175,357.6509063,337.8696875,332.6479063,340.5520938,350.2060938,362.6126875,380.2525938,397.2761875,412.4411875,427.7408125,439.5520938,451.8951875,462.2155,472.5668125
IMAGE 3.0.1,ADVANCE_INDC,World,Final Energy,EJ/yr,,341.1835,367.5915938,381.0545938,403.4919063,423.7623125,446.4573125,465.6089063,482.8245,497.4146875,510.4778125,532.905625,559.1173125,586.5233125,613.0366875,637.639125,660.319625,680.102,697.2335,712.3648125,726.2681875
IMAGE 3.0.1,ADVANCE_NoPolicy,World,Final Energy,EJ/yr,,341.0975938,368.0821875,394.7925938,422.4275938,451.5676875,478.2744063,509.7180938,540.4305,570.3815,600.242375,631.3591875,662.733125,691.788875,717.456875,741.7115,763.8743125,782.5435,799.2768125,815.3628125,830.107125
IMAGE 3.0.1,ADVANCE_Reference,World,Final Energy,EJ/yr,,341.1835,367.5915938,381.0545938,403.4945938,428.7585,457.2755938,484.5923125,512.0069063,539.1268125,566.762375,596.395375,626.761375,656.3885,683.640625,709.171375,732.7013125,751.8858125,768.606375,784.3748125,799.155375
IMAGE 3.0.1,CD-LINKS_INDCi,World,Final Energy,EJ/yr,,341.1048125,367.9586875,384.5665938,406.2274063,422.8194063,439.1945938,466.6181875,497.8610938,528.5665,559.637,,622.9595,,681.816625,,731.1593125,,766.596875,,796.949625
IMAGE 3.0.1,CD-LINKS_NPi,World,Final Energy,EJ/yr,,341.1048125,367.9586875,389.2524063,410.1571875,434.8511875,461.104,491.0101875,521.0434063,550.246375,579.6375,,633.0441875,,692.4126875,,744.4263125,,781.9026875,,810.066875
IMAGE 3.0.1,CD-LINKS_NPi2020_1000,World,Final Energy,EJ/yr,,341.1048125,367.9586875,389.2640938,410.2630938,412.8784063,379.6185938,357.5535938,347.846,349.5084063,362.5499063,,391.9483125,,409.3309063,,430.6034063,,457.2001875,,476.6508125
IMAGE 3.0.1,CD-LINKS_NPi2020_1600,World,Final Energy,EJ/yr,,341.1048125,367.9586875,389.2520938,410.1445938,414.7496875,401.876,379.2180938,378.2029063,389.3860938,416.3308125,,448.4308125,,451.3726875,,451.1924063,,471.3180938,,489.7466875
IMAGE 3.0.1,CD-LINKS_NPi2020_400,World,Final Energy,EJ/yr,,341.1048125,367.1123125,388.0778125,408.4255,351.9225,335.922,323.7440938,319.5525,323.9575,333.2928125,,359.5226875,,388.866,,420.0605,,449.1491875,,471.1646875
IMAGE 3.0.1,CD-LINKS_NoPolicy,World,Final Energy,EJ/yr,,341.1093125,368.0743125,394.691,422.1828125,451.2588125,478.0023125,509.5726875,540.392125,570.402875,600.338875,,662.896875,,717.111375,,763.908625,,799.181875,,830.806125
IMAGE 3.0.1,IMA15-AGInt,World,Final Energy,EJ/yr,,341.0981875,367.156,393.1068125,368.0594063,340.8101875,322.436,311.2881875,313.1180938,323.2913125,333.1478125,,355.0568125,,380.0088125,,408.2753125,,441.0075938,,463.5978125
IMAGE 3.0.1,IMA15-Def,World,Final Energy,EJ/yr,,341.0981875,367.156,393.1068125,368.058,340.8165,322.483,311.1381875,311.4024063,318.4205,326.9755,,350.0950938,,378.239,,410.4913125,,438.3529063,,461.1295938
IMAGE 3.0.1,IMA15-Eff,World,Final Energy,EJ/yr,,341.0741875,367.0386875,390.0095938,360.2698125,329.3466875,305.156,290.4965938,286.6720938,291.7885938,296.9539063,,315.2170938,,340.342,,368.9090938,,393.9258125,,415.9584063
IMAGE 3.0.1,IMA15-LiStCh,World,Final Energy,EJ/yr,,341.3830938,367.8259063,391.7468125,361.5541875,330.4735,310.2136875,299.0189063,301.2350938,311.8803125,321.889,,343.1561875,,366.7738125,,391.2679063,,422.4685,,444.1091875
IMAGE 3.0.1,IMA15-LoNCO2,World,Final Energy,EJ/yr,,341.0981875,367.156,393.1068125,368.0594063,340.8101875,322.436,311.2880938,313.1096875,323.1656875,333.1186875,,355.0460938,,381.1460938,,406.1304063,,437.4413125,,461.8666875
IMAGE 3.0.1,IMA15-Pop,World,Final Energy,EJ/yr,,341.0981875,367.156,392.0760938,365.4489063,336.4451875,316.026,302.8426875,302.3255938,309.3744063,315.2749063,,328.6649063,,342.0078125,,356.2455,,369.6319063,,368.4713125
IMAGE 3.0.1,IMA15-RenElec,World,Final Energy,EJ/yr,,341.1215938,367.484,393.504,366.224,336.0020938,314.1380938,301.1701875,301.0533125,312.6731875,326.2864063,,357.2603125,,387.8025938,,415.5596875,,447.0775,,472.7886875
IMAGE 3.0.1,IMA15-TOT,World,Final Energy,EJ/yr,,341.383,367.9628125,388.53,365.5004063,327.7560938,300.0613125,281.6663125,271.3131875,274.6728125,280.3495,,300.2548125,,318.6104063,,334.6685,,342.7573125,,346.1563125
IMAGE 3.0.1,SSP1-19,World,Final Energy,EJ/yr,,340.7755,367.2809063,,346.6201875,,274.8535,,288.9803125,,320.6131875,,344.3230938,,360.7538125,,367.0286875,,364.0443125,,355.6644063
IMAGE 3.0.1,SSP1-26,World,Final Energy,EJ/yr,,340.7755,367.2808125,,385.2088125,,398.7176875,,415.1595,,428.0735,,443.0573125,,440.2649063,,425.3663125,,414.4905,,416.8093125
IMAGE 3.0.1,SSP1-34,World,Final Energy,EJ/yr,,340.7755,367.2808125,,395.118,,430.8988125,,472.0226875,,504.7075,,522.7466875,,510.8428125,,475.565,,446.0233125,,434.1995938
IMAGE 3.0.1,SSP1-45,World,Final Energy,EJ/yr,,340.7755,367.2808125,,395.079,,436.9058125,,493.9395,,540.9721875,,566.392625,,563.634125,,537.4268125,,499.8923125,,468.5131875
IMAGE 3.0.1,SSP1-Baseline,World,Final Energy,EJ/yr,,340.7755,367.2808125,,395.2580938,,438.1161875,,500.1345938,,547.599625,,581.2011875,,595.042625,,585.996875,,561.6448125,,528.3093125
IMAGE 3.0.1,SSP2-26,World,Final Energy,EJ/yr,,341.0729063,368.1208125,,407.4311875,,364.0239063,,365.9283125,,375.8845938,,382.1278125,,403.8085,,430.5110938,,450.8616875,,470.5366875
IMAGE 3.0.1,SSP2-34,World,Final Energy,EJ/yr,,341.0729063,368.1208125,,412.3759063,,434.4185,,462.9145938,,470.481,,471.3434063,,491.846,,489.1085,,488.853,,508.8793125
IMAGE 3.0.1,SSP2-45,World,Final Energy,EJ/yr,,341.0729063,368.1208125,,416.2099063,,463.92,,505.7995,,538.5003125,,574.055875,,604.3048125,,589.3808125,,574.5718125,,613.300375
IMAGE 3.0.1,SSP2-60,World,Final Energy,EJ/yr,,341.0729063,368.1208125,,419.4151875,,477.2935938,,538.190625,,592.762375,,647.1376875,,688.5641875,,704.056625,,711.8093125,,734.0728125
IMAGE 3.0.1,SSP2-Baseline,World,Final Energy,EJ/yr,,341.0729063,368.1208125,,423.0309063,,479.4225938,,541.945875,,601.9726875,,664.5398125,,719.051375,,765.494875,,800.994375,,831.8021875
IMAGE 3.0.1,SSP3-34,World,Final Energy,EJ/yr,,341.0365938,368.7526875,,422.3275,,429.7403125,,389.3423125,,393.3018125,,387.5880938,,400.2990938,,421.2765938,,447.4919063,,477.6168125
IMAGE 3.0.1,SSP3-45,World,Final Energy,EJ/yr,,341.0365938,368.7526875,,427.9458125,,466.7653125,,486.0285938,,498.8749063,,501.3041875,,476.2188125,,474.671,,483.9933125,,509.0693125
IMAGE 3.0.1,SSP3-60,World,Final Energy,EJ/yr,,341.0365938,368.7526875,,433.474,,489.5520938,,535.33,,568.9148125,,584.888625,,577.3891875,,584.9211875,,607.452375,,640.932375
IMAGE 3.0.1,SSP3-Baseline,World,Final Energy,EJ/yr,,341.0365938,368.7526875,,434.6735,,492.5305938,,545.9558125,,591.875875,,627.458875,,663.090375,,701.943,,745.184625,,797.5556875
IMAGE 3.0.1,SSP4-26,World,Final Energy,EJ/yr,,340.7644063,368.541,,382.9264063,,354.4916875,,336.9924063,,328.5923125,,338.2638125,,345.2655,,350.0075,,354.8124063,,363.8845938
IMAGE 3.0.1,SSP4-34,World,Final Energy,EJ/yr,,340.7644063,368.541,,407.4628125,,448.0725,,464.6774063,,456.4268125,,441.8668125,,422.4321875,,402.3183125,,393.6765,,391.6846875
IMAGE 3.0.1,SSP4-45,World,Final Energy,EJ/yr,,340.7638125,368.7731875,,410.4184063,,484.9710938,,546.919125,,535.7023125,,519.7546875,,533.814875,,515.6719063,,471.0470938,,455.9216875
IMAGE 3.0.1,SSP4-60,World,Final Energy,EJ/yr,,340.7638125,368.7731875,,410.5525938,,486.7609063,,550.9688125,,586.05,,619.056125,,637.1638125,,647.735375,,635.4183125,,636.2708125
IMAGE 3.0.1,SSP4-Baseline,World,Final Energy,EJ/yr,,340.7638125,368.7731875,,413.7778125,,497.4849063,,554.8491875,,587.4348125,,619.4271875,,637.101375,,647.3468125,,649.7153125,,652.357625
IMAGE 3.0.1,SSP5-34,World,Final Energy,EJ/yr,,341.0733125,374.9171875,,435.9525,,503.1838125,,592.5333125,,590.900875,,589.7048125,,611.040875,,637.7675,,641.098875,,630.9925
IMAGE 3.0.1,SSP5-45,World,Final Energy,EJ/yr,,341.0733125,374.9171875,,440.5561875,,533.5603125,,651.874875,,684.0413125,,700.8913125,,750.789125,,726.1636875,,690.208125,,681.484375
IMAGE 3.0.1,SSP5-60,World,Final Energy,EJ/yr,,341.0726875,375.1265,,442.2614063,,550.000125,,694.589375,,783.1311875,,831.0516875,,854.606,,870.537,,860.3055,,803.060375
IMAGE 3.0.1,SSP5-Baseline,World,Final Energy,EJ/yr,,341.0726875,375.1265,,447.8285938,,563.511625,,721.248125,,856.404875,,965.7203125,,1040.303,,1079.099,,1082.135,,1056.202
IMAGE 3.0.2,EMF33_Baseline,World,Final Energy,EJ/yr,299.1295938,341.1163125,368.1118125,,422.0483125,,475.7031875,,536.145125,,596.543375,,659.818625,,714.9748125,,761.723375,,797.3066875,,827.541125
IMAGE 3.0.2,EMF33_Med2C_cost100,World,Final Energy,EJ/yr,299.1295938,341.1161875,368.1118125,,393.8711875,,418.7215,,414.3835938,,441.9169063,,468.4656875,,483.8559063,,484.9345,,490.4075,,504.8563125
IMAGE 3.0.2,EMF33_Med2C_full,World,Final Energy,EJ/yr,299.1295938,341.1163125,368.1119063,,393.8733125,,423.6273125,,433.5268125,,462.3691875,,491.0938125,,503.0873125,,498.7419063,,496.2371875,,508.2643125
IMAGE 3.0.2,EMF33_Med2C_limbio,World,Final Energy,EJ/yr,299.1295938,341.1163125,368.1119063,,392.8555938,,405.6801875,,392.8113125,,415.3328125,,453.7276875,,460.2856875,,456.3986875,,471.7783125,,484.9425938
IMAGE 3.0.2,EMF33_Med2C_nobeccs,World,Final Energy,EJ/yr,299.1295938,341.1163125,368.1119063,,393.8838125,,408.5444063,,385.3206875,,400.225,,435.5775,,444.599,,456.4690938,,479.4145938,,498.0959063
IMAGE 3.0.2,EMF33_Med2C_nofuel,World,Final Energy,EJ/yr,299.1295938,341.1163125,368.118,,393.7151875,,420.9796875,,423.5565,,449.8959063,,477.3664063,,487.1485938,,483.0185938,,491.0565,,508.9165
IMAGE 3.0.2,EMF33_Med2C_none,World,Final Energy,EJ/yr,299.1295938,341.1163125,368.118,,393.7249063,,407.641,,381.2243125,,391.0306875,,423.112,,438.829,,453.0238125,,476.0948125,,496.5009063
IMAGE 3.0.2,EMF33_WB2C_cost100,World,Final Energy,EJ/yr,299.1295938,341.1161875,368.1118125,,393.8633125,,393.1501875,,364.6110938,,372.5818125,,401.7535938,,422.6409063,,442.1551875,,467.7699063,,489.9215938
IMAGE 3.0.2,EMF33_WB2C_full,World,Final Energy,EJ/yr,299.1295938,341.1163125,368.1119063,,393.8646875,,392.9668125,,369.8015938,,380.2684063,,407.7660938,,425.8656875,,441.9539063,,467.786,,489.1146875
IMAGE 3.0.2,EMF33_WB2C_limbio,World,Final Energy,EJ/yr,299.1295938,341.1163125,368.1119063,,392.8511875,,373.0020938,,344.9815938,,350.9924063,,378.4633125,,400.1644063,,423.4869063,,451.3575,,473.4501875
IMAGE 3.0.2,EMF33_WB2C_nobeccs,World,Final Energy,EJ/yr,299.1295938,341.1163125,368.1119063,,393.8760938,,376.9893125,,337.3459063,,342.2876875,,371.8475938,,402.9606875,,435.1539063,,461.0011875,,484.0440938
IMAGE 3.0.2,EMF33_WB2C_nofuel,World,Final Energy,EJ/yr,299.1295938,341.1163125,368.118,,393.7055938,,391.6266875,,362.4423125,,370.8496875,,398.7023125,,420.6875,,438.3415938,,461.7113125,,482.934
IMAGE 3.0.2,EMF33_tax_hi_full,World,Final Energy,EJ/yr,299.1295938,341.1163125,368.1118125,,422.0181875,,416.8995938,,431.9101875,,436.6769063,,449.1093125,,452.2004063,,456.2996875,,471.9078125,,480.6215
IMAGE 3.0.2,EMF33_tax_hi_none,World,Final Energy,EJ/yr,299.1295938,341.1163125,368.1179063,,422.075,,417.0885,,432.2231875,,436.568,,450.5111875,,454.2665,,459.6583125,,475.4173125,,484.9615
IMAGE 3.0.2,EMF33_tax_lo_full,World,Final Energy,EJ/yr,299.1295938,341.1163125,368.1118125,,422.0295938,,435.952,,469.6468125,,503.4550938,,535.8363125,,557.868125,,561.0716875,,554.8443125,,552.188625
IMAGE 3.0.2,EMF33_tax_lo_none,World,Final Energy,EJ/yr,299.1295938,341.1163125,368.1179063,,422.0864063,,436.0988125,,469.7430938,,502.8400938,,535.340375,,557.852,,561.3658125,,558.053375,,555.429875
MERGE-ETL 6.0,BAU,World,Final Energy,EJ/yr,366.5,395,418,,484.9,,658.9,,790.5,,871.8,,918.4,,941.6,,946.6,,942.9,,940.3
MERGE-ETL 6.0,DAC15_50,World,Final Energy,EJ/yr,366.5,395,413.5,,426,,424.3,,501.4,,543.6,,593.5,,642.2,,715.5,,811.3,,947.6
MERGE-ETL 6.0,DAC2_66,World,Final Energy,EJ/yr,366.5,395,417.9,,463.2,,556.2,,627.8,,655.5,,665.5,,677.7,,706.2,,748.6,,821.3
MESSAGE V.3,GEA_Eff_1p5C,World,Final Energy,EJ/yr,,315.12,342.643,,345.425,,332.313,,332.709,,344.087,,367.279,,392.613,,407.397,,427.31,,444.405
MESSAGE V.3,GEA_Eff_1p5C_Delay2020,World,Final Energy,EJ/yr,,315.111,343.98,,380.029,,364.672,,354.573,,346.646,,361.736,,391.106,,410.789,,435.702,,450.694
MESSAGE V.3,GEA_Eff_2C_Delay2020,World,Final Energy,EJ/yr,,315.111,343.983,,380.033,,389.613,,397.743,,404.802,,413.059,,431.209,,447.17,,460.196,,471.243
MESSAGE V.3,GEA_Eff_AdvNCO2_1p5C,World,Final Energy,EJ/yr,,315.12,342.643,,355.557,,353.426,,362.558,,372.899,,387.759,,411.828,,423.006,,438.282,,451.438
MESSAGE V.3,GEA_Eff_base,World,Final Energy,EJ/yr,,315.12,342.646,,377.86,,407.523,,454.972,,497.09,,532.061,,553.782,,555.461,,562.455,,567.978
MESSAGE V.3,GEA_Mix_1p5C_AdvNCO2_PartialDelay2020,World,Final Energy,EJ/yr,,315.103,344.246,,403.765,,416.199,,425.457,,437.386,,480.059,,540.188,,588.645,,634.191,,668.428
MESSAGE V.3,GEA_Mix_1p5C_AdvTrans_PartialDelay2020,World,Final Energy,EJ/yr,,315.104,344.247,,403.768,,417.847,,428.761,,430.056,,471.091,,524.706,,570.605,,616.339,,653.853
MESSAGE V.3,GEA_Mix_2C_AdvNCO2_PartialDelay2020,World,Final Energy,EJ/yr,,315.104,344.25,,403.771,,452.192,,488.994,,519.207,,561.043,,603.535,,644.035,,680.45,,722.964
MESSAGE V.3,GEA_Mix_2C_AdvTrans_PartialDelay2020,World,Final Energy,EJ/yr,,315.104,344.25,,403.771,,456.204,,492.292,,512.123,,537.374,,572.985,,614.277,,646.492,,681.628
MESSAGE V.3,GEA_Mix_base,World,Final Energy,EJ/yr,,315.104,343.332,,425.859,,498.805,,581.372,,652.951,,712.507,,766.713,,820.94,,849.74,,872.242
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Final Energy,EJ/yr,,323.039,361.844,,429.603,,370.002,,381.555,,407.704,,448.465,,487.741,,523.635,,555.356,,595.091
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_Med2C,World,Final Energy,EJ/yr,,323.039,361.845,,429.609,,483.31,,525.28,,551.765,,584.855,,626.399,,664.436,,707.866,,761.132
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_WB2C,World,Final Energy,EJ/yr,,323.04,361.845,,429.605,,453.773,,477.755,,498.072,,537.774,,573.931,,612.799,,651.208,,699.424
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Med2C,World,Final Energy,EJ/yr,,323.04,361.845,,429.608,,501.579,,515.208,,542.214,,570.469,,609.429,,649.454,,690.473,,740.229
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Price1.5C,World,Final Energy,EJ/yr,,323.04,361.845,,429.607,,501.561,,390.405,,398.206,,433.748,,476.94,,511.711,,544.994,,587.29
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_WB2C,World,Final Energy,EJ/yr,,323.039,361.844,,429.605,,501.564,,438.578,,453.39,,486.359,,526.263,,563.789,,602.441,,648.76
MESSAGE-GLOBIOM 1.0,ADVANCE_INDC,World,Final Energy,EJ/yr,,323.04,361.846,,429.609,,501.589,,540.636,,578.514,,619.834,,668.025,,721.578,,778.964,,841.698
MESSAGE-GLOBIOM 1.0,ADVANCE_NoPolicy,World,Final Energy,EJ/yr,,323.037,361.845,,440.609,,519.462,,587.046,,645.204,,695.576,,745.693,,815.491,,890.873,,973.311
MESSAGE-GLOBIOM 1.0,ADVANCE_Reference,World,Final Energy,EJ/yr,,323.04,361.845,,429.61,,507.792,,571.764,,622.496,,663.92,,707.685,,769.576,,835.85,,904.167
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_cost100,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,432.3879539,,384.4227173,,393.5286599,,428.2484459,,462.0056219,,500.6381736,,533.6612,,558.7743284,,582.511916
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_full,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,432.3879539,,383.5990564,,394.0887253,,428.3470519,,462.7223445,,501.8345398,,535.1686187,,559.8094214,,584.7395583
MESSAGE-GLOBIOM 1.0,EMF33_Baseline,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,436.4288838,,508.0544939,,583.3824896,,661.8320146,,721.1760378,,755.8264398,,819.4643261,,894.5288754,,975.4105872
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_cost100,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,432.3879539,,483.4870606,,531.5517375,,539.1656715,,579.529047,,617.3133484,,658.587694,,697.096108,,738.1080739
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_full,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,432.3879539,,483.0475885,,529.9682507,,536.8235509,,574.3218887,,618.3981472,,660.1963053,,700.2133204,,742.0115744
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_limbio,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,432.3879539,,475.9674738,,512.830039,,523.7043489,,560.7113869,,602.035207,,641.1966612,,677.4747729,,716.432316
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_nobeccs,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,432.3879539,,463.6908602,,482.1691584,,511.0265535,,552.452324,,595.3639029,,630.8520243,,663.2894815,,699.5677284
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_nofuel,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,432.3879539,,482.2473345,,526.7540303,,533.361382,,572.9337404,,616.4983785,,659.0599889,,698.7595883,,739.3517318
MESSAGE-GLOBIOM 1.0,EMF33_Med2C_none,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,432.3879539,,455.7833122,,471.745992,,507.4565769,,550.7422643,,595.932746,,633.3045375,,666.7929862,,700.7455353
MESSAGE-GLOBIOM 1.0,EMF33_WB2C_cost100,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,432.3879539,,461.3772531,,474.0315437,,497.3238081,,533.1850061,,576.2881687,,614.100398,,648.4522269,,685.1627572
MESSAGE-GLOBIOM 1.0,EMF33_WB2C_full,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,432.3879539,,459.0543819,,471.1395644,,498.0020796,,534.9081755,,577.7401161,,615.7001924,,650.3708771,,688.2987175
MESSAGE-GLOBIOM 1.0,EMF33_WB2C_limbio,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,432.3879539,,431.7699489,,437.408061,,468.4470688,,505.2593403,,543.8064463,,578.3364271,,608.2751079,,639.0283307
MESSAGE-GLOBIOM 1.0,EMF33_WB2C_nofuel,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,432.3879539,,455.257043,,469.4165553,,497.2091286,,533.8175301,,577.2014726,,614.6735024,,648.3815751,,684.9590723
MESSAGE-GLOBIOM 1.0,EMF33_tax_hi_full,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,436.4288838,,473.3556889,,508.3098387,,518.1649548,,555.3467674,,598.0658568,,637.9556779,,675.2041541,,715.0453924
MESSAGE-GLOBIOM 1.0,EMF33_tax_hi_none,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,436.4288838,,473.8794006,,509.9956119,,527.4622315,,570.4951364,,614.7248618,,655.7859978,,693.6496343,,733.8623179
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_full,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,436.4288838,,484.4736687,,541.1995654,,564.0730066,,604.0810551,,664.5423091,,723.4852386,,774.2588865,,832.5905438
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_none,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,436.4288838,,483.9186424,,541.9915036,,566.7287392,,611.2445161,,675.0634279,,733.2191514,,784.5403436,,844.779766
MESSAGE-GLOBIOM 1.0,SSP1-19,World,Final Energy,EJ/yr,,323.081,361.93,,419.141,,407.833,,418.977,,423.836,,446.56,,474.985,,497.121,,517.821,,530.973
MESSAGE-GLOBIOM 1.0,SSP1-26,World,Final Energy,EJ/yr,,323.082,362.253,,418.971,,446.578,,483.105,,497.964,,502.534,,520.644,,534.581,,542.679,,544.151
MESSAGE-GLOBIOM 1.0,SSP1-34,World,Final Energy,EJ/yr,,323.081,362.253,,419.385,,465.785,,518.602,,555.95,,565.7,,565.03,,572.397,,573.355,,567.097
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Final Energy,EJ/yr,,323.077,362.253,,419.655,,473.352,,536.529,,585.756,,615.701,,622.237,,618.463,,615.428,,607.175
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Final Energy,EJ/yr,,323.078,362.254,,420.02,,478.26,,545.969,,600.216,,640.667,,657.582,,660.052,,663.39,,667.54
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Final Energy,EJ/yr,,323.082,361.731,,438.768,,423.838,,420.187,,438.112,,473.411,,506.663,,541.33,,576.316,,618.214
MESSAGE-GLOBIOM 1.0,SSP2-26,World,Final Energy,EJ/yr,,323.04,361.844,,438.546,,477.534,,504.335,,525.288,,560.214,,594.436,,635.438,,675.254,,724.271
MESSAGE-GLOBIOM 1.0,SSP2-34,World,Final Energy,EJ/yr,,323.04,361.844,,438.584,,499.051,,548.245,,585.101,,610.631,,655.265,,700.597,,742.291,,796.721
MESSAGE-GLOBIOM 1.0,SSP2-45,World,Final Energy,EJ/yr,,323.04,361.844,,439.376,,509.462,,570.548,,617.624,,651.43,,692.679,,745.034,,797.648,,855.258
MESSAGE-GLOBIOM 1.0,SSP2-60,World,Final Energy,EJ/yr,,323.04,361.844,,439.567,,515.566,,581.998,,635.929,,682.218,,726.963,,791.285,,863.808,,939.987
MESSAGE-GLOBIOM 1.0,SSP2-Baseline,World,Final Energy,EJ/yr,,323.037,361.844,,440.328,,519.287,,587.166,,643.931,,694.289,,745.93,,815.125,,891.559,,973.842
MESSAGE-GLOBIOM 1.0,SSP3-34,World,Final Energy,EJ/yr,,323.06,362.827,,497.846,,608.465,,603.978,,630.788,,647.114,,664.754,,686.894,,711.655,,752.296
MESSAGE-GLOBIOM 1.0,SSP3-45,World,Final Energy,EJ/yr,,323.058,362.854,,500.044,,619.686,,647.725,,685.001,,715.495,,737.67,,765.407,,799.819,,849.81
MESSAGE-GLOBIOM 1.0,SSP3-60,World,Final Energy,EJ/yr,,323.053,362.88,,504.05,,627.323,,690.166,,734.826,,784,,831.33,,880.995,,930.588,,985.718
MESSAGE-GLOBIOM 1.0,SSP3-Baseline,World,Final Energy,EJ/yr,,323.053,362.765,,504.93,,629.615,,708.886,,767.022,,831.983,,905.152,,984.516,,1079.215,,1183.936
MESSAGEix-GLOBIOM 1.0,CD-LINKS_INDCi,World,Final Energy,EJ/yr,287.9266549,323.0415437,361.8443526,,417.6300486,,481.1603307,,556.0057976,,623.8560348,,668.8739676,,721.7676848,,793.4045026,,869.176248,,950.260499
